กรีนแลนด์	k r iː n ˧ . l ɛː n ˧
กรุง	k r u ŋ ˧
กรุงเขมา	k r u ŋ ˧ . kʰ a ˨˩ . m aw ˩˩˦
กรุงเทพ	k r u ŋ ˧ . tʰ eː p̚ ˥˩
กรุงเทพมหานคร	k r u ŋ ˧ . tʰ eː p̚ ˥˩ . m a ˦˥ . h aː ˩˩˦ . n a ˦˥ . kʰ ɔː n ˧
กรุงเทพฯ	k r u ŋ ˧ . tʰ eː p̚ ˥˩
กรุงเฮก	k r u ŋ ˧ . h e k̚ ˦˥
กรุณา	k a ˨˩ . r u ˦˥ . n aː ˧
กรุ่น	k r u n ˨˩
กรู	k r uː ˧
กรูม	k r uː m ˧
กร่อน	k r ɔ n ˨˩
กร่อย	k r ɔj ˨˩
กร่าง	k r aː ŋ ˨˩
กฤดีกา	k r i ˨˩ . d iː ˧ . k aː ˧
กฤตยฎีกา	k r i t̚ ˨˩ . t a ˨˩ . j a ˦˥ . d iː ˧ . k aː ˧
กฤติกา	k r i ˨˩ . t i ˨˩ . k aː ˧
กฤษฎา	k r i t̚ ˨˩ . s a ˨˩ . d aː ˧
กฤษฎีกา	k r i t̚ ˨˩ . s a ˨˩ . d iː ˧ . k aː ˧
กฤษณา	k r i t̚ ˨˩ . s a ˨˩ . n aː ˩˩˦
กล	k o n ˧
กล	k o n ˧ . l a ˦˥ .
กลฉ้อฉล	k o n ˧ . t͡ɕʰ ɔː ˥˩ . t͡ɕʰ o n ˩˩˦
กลด	k l o t̚ ˨˩
กลบ	k l o p̚ ˨˩
กลบบัตร	k l o p̚ ˨˩ . b a t̚ ˨˩
กลบบัตรสุมเพลิง	k l o p̚ ˨˩ . b a t̚ ˨˩ . s u m ˩˩˦ . pʰ l ɤː ŋ ˧
กลบบาตร	k l o p̚ ˨˩ . b aː t̚ ˨˩
กลบบาตรสุมเพลิง	k l o p̚ ˨˩ . b aː t̚ ˨˩ . s u m ˩˩˦ . pʰ l ɤː ŋ ˧
กลม	k l o m ˧
กลมกล่อม	k l o m ˧ . k l ɔ m ˨˩
กลมเกลียว	k l o m ˧ . k l ia̯w ˧
กลยุทธ์	k o n ˧ . l a ˦˥ . j u t̚ ˦˥
กลวง	k l ua̯ ŋ ˧
กลวิธี	k o n ˧ . l a ˦˥ . w i ˦˥ . tʰ iː ˧
กลศาสตร์	k o n ˧ . l a ˦˥ . s aː t̚ ˨˩
กลอง	k l ɔː ŋ ˧
กลองชุด	k l ɔː ŋ ˧ . t͡ɕʰ u t̚ ˦˥
กลองตุ้ม	k l ɔː ŋ ˧ . t u m ˥˩
กลองทัด	k l ɔː ŋ ˧ . tʰ a t̚ ˦˥
กลองยาว	k l ɔː ŋ ˧ . j aːw ˧
กลองสองหน้า	k l ɔː ŋ ˧ . s ɔː ŋ ˩˩˦ . n aː ˥˩
กลองแขก	k l ɔː ŋ ˧ . kʰ ɛː k̚ ˨˩
กลอน	k l ɔː n ˧
กลอุบาย	k o n ˧ . ʔ u ˨˩ . b aːj ˧
กลัด	k l a t̚ ˨˩
กลับ	k l a p̚ ˨˩
กลับคืน	k l a p̚ ˨˩ . kʰ ɯː n ˧
กลับตัว	k l a p̚ ˨˩ . t ua̯ ˧
กลับตาลปัตร	k l a p̚ ˨˩ . t aː ˧ . l a ˦˥ . p a t̚ ˨˩
กลับบ้านเก่า	k l a p̚ ˨˩ . b aː n ˥˩ . k aw ˨˩
กลับลำ	k l a p̚ ˨˩ . l a m ˧
กลับหลังหัน	k l a p̚ ˨˩ . l a ŋ ˩˩˦ . h a n ˩˩˦
กลับเนื้อกลับตัว	k l a p̚ ˨˩ . n ɯa̯ ˦˥ . k l a p̚ ˨˩ . t ua̯ ˧
กลัว	k l ua̯ ˧
กลัวดอกพิกุลจะร่วง	k l ua̯ ˧ . d ɔː k̚ ˨˩ . pʰ i ˦˥ . k u n ˧ . t͡ɕ a ˨˩ . r ua̯ ŋ ˥˩
กลัวเหมือนหนูกลัวแมว	k l ua̯ ˧ . m ɯa̯ n ˩˩˦ . n uː ˩˩˦ . k l ua̯ ˧ . m ɛːw ˧
กลั่น	k l a n ˨˩
กลั่นกรอง	k l a n ˨˩ . k r ɔː ŋ ˧
กลั้น	k l a n ˥˩
กลั้ว	k l ua̯ ˥˩
กลาก	k l aː k̚ ˨˩
กลาง	k l aː ŋ ˧
กลางคืน	k l aː ŋ ˧ . kʰ ɯː n ˧
กลางวัน	k l aː ŋ ˧ . w a n ˧
กลางแจ้ง	k l aː ŋ ˧ . t͡ɕ ɛː ŋ ˥˩
กลาบาต	k a ˨˩ . l aː ˧ . b aː t̚ ˨˩
กลาย	k l aːj ˧
กลายพันธุ์	k l aːj ˧ . pʰ a n ˧
กลาโหม	k a ˨˩ . l aː ˧ . h oː m ˩˩˦
กลาโหม	k a ˧ . l aː ˧ . h oː m ˩˩˦
กลิ่น	k l i n ˨˩
กลิ่นตัว	k l i n ˨˩ . t ua̯ ˧
กลิ่นหอม	k l i n ˨˩ . h ɔː m ˩˩˦
กลิ้ง	k l i ŋ ˥˩
กลิ้งเกลือก	k l i ŋ ˥˩ . k lɯ a̯ k̚ ˨˩
กลีบ	k l iː p̚ ˨˩
กลีบดอก	k l iː p̚ ˨˩ . d ɔː k̚ ˨˩
กลีบดอกไม้	k l iː p̚ ˨˩ . d ɔː k̚ ˨˩ . m aːj ˦˥
กลีบหิน	k l iː p̚ ˨˩ . h i n ˩˩˦
กลึง	k lɯ ŋ ˧
กลืน	k lɯː n ˧
กลืนไม่เข้าคายไม่ออก	k lɯː n ˧ . m aj ˥˩ . kʰ aw ˥˩ . kʰ aːj ˧ . m aj ˥˩ . ʔ ɔː k̚ ˨˩
กลุ่ม	k l u m ˨˩
กลุ่มกระจุกดาราจักร	k l u m ˨˩ . k r a ˨˩ . t͡ɕ u k̚ ˨˩ . d aː ˧ . r aː ˧ . t͡ɕ a k̚ ˨˩
กลุ่มดาว	k l u m ˨˩ . d aːw ˧
กลุ่มดาวหมีเล็ก	k l u m ˨˩ . d aːw ˧ . m iː ˩˩˦ . l e k̚ ˦˥
กลุ่มดาวหมีใหญ่	k l u m ˨˩ . d aːw ˧ . m iː ˩˩˦ . j aj ˨˩
กลุ่มอาการ	k l u m ˨˩ . ʔ aː ˧ . k aː n ˧
กลุ้ม	k l u m ˥˩
กลูโคส	k l uː ˧ . kʰ oː t̚ ˦˥
กลเม็ด	k o n ˧ . l a ˦˥ . m e t̚ ˦˥
กลไก	k o n ˧ . k aj ˧
กล่อง	k l ɔ ŋ ˨˩
กล่องดนตรี	k l ɔ ŋ ˨˩ . d o n ˧ . t r iː ˧
กล่องดวงใจ	k l ɔ ŋ ˨˩ . d ua̯ ŋ ˧ . t͡ɕ aj ˧
กล่องดินสอ	k l ɔː ŋ ˨˩ . d i n ˧ . s ɔː ˩˩˦
กล่องเสียง	k l ɔ ŋ ˨˩ . s ia̯ ŋ ˩˩˦
กล่อม	k l ɔ m ˨˩
กล่าว	k l aːw ˨˩
กล่าวหา	k l aːw ˨˩ . h aː ˩˩˦
กล้วย	k l ua̯j ˥˩
กล้วยไม้	k l ua̯j ˥˩ . m aːj ˦˥
กล้อง	k l ɔ ŋ ˥˩
กล้องจุลทรรศน์	k l ɔ ŋ ˥˩ . t͡ɕ u n ˧ . l a ˦˥ . tʰ a t̚ ˦˥
กล้องจุลทรรศน์อิเล็กตรอน	k l ɔ ŋ ˥˩ . t͡ɕ u n ˧ . l a ˦˥ . tʰ a t̚ ˦˥ . ʔ i ˨˩ . l e k̚ ˦˥ . t r ɔ n ˧
กล้องจุลทรรศน์อิเล็กตรอนชนิดส่องกราด	k l ɔ ŋ ˥˩ . t͡ɕ u n ˧ . l a ˦˥ . tʰ a t̚ ˦˥ . ʔ i ˨˩ . l e k̚ ˦˥ . t r ɔ n ˧ . t͡ɕʰ a ˦˥ . n i t̚ ˦˥ . s ɔ ŋ ˨˩ . k r aː t̚ ˨˩
กล้องจุลทรรศน์อิเล็กตรอนชนิดส่องผ่าน	k l ɔ ŋ ˥˩ . t͡ɕ u n ˧ . l a ˦˥ . tʰ a t̚ ˦˥ . ʔ i ˨˩ . l e k̚ ˦˥ . t r ɔ n ˧ . t͡ɕʰ a ˦˥ . n i t̚ ˦˥ . s ɔ ŋ ˨˩ . pʰ aː n ˨˩
กล้องดูดาว	k l ɔ ŋ ˥˩ . d uː ˧ . d aːw ˧
กล้องถ่ายภาพ	k l ɔ ŋ ˥˩ . tʰ aːj ˨˩ . pʰ aː p̚ ˥˩
กล้องถ่ายรูป	k l ɔ ŋ ˥˩ . tʰ aːj ˨˩ . r uː p̚ ˥˩
กล้องยาสูบ	k l ɔ ŋ ˥˩ . j aː ˧ . s uː p̚ ˨˩
กล้องยาเส้น	k l ɔ ŋ ˥˩ . j aː ˧ . s e n ˥˩
กล้องสนาม	k l ɔ ŋ ˥˩ . s a ˨˩ . n aː m ˩˩˦
กล้องสองตา	k l ɔ ŋ ˥˩ . s ɔː ŋ ˩˩˦ . t aː ˧
กล้องโทรทรรศน์	k l ɔ ŋ ˥˩ . tʰ oː ˧ . r a ˦˥ . tʰ a t̚ ˦˥
กล้า	k l aː ˥˩
กล้าม	k l aː m ˥˩
กล้ามเนื้อ	k l aː m ˥˩ . n ɯa̯ ˦˥
กล้ามเนื้อหัวใจ	k l aː m ˥˩ . n ɯa̯ ˦˥ . h ua̯ ˩˩˦ . t͡ɕ aj ˧
กล้ามเนื้อเรียบ	k l aː m ˥˩ . n ɯa̯ ˦˥ . r ia̯ p̚ ˥˩
กล้ามเนื้อโครงร่าง	k l aː m ˥˩ . n ɯa̯ ˦˥ . kʰ r oː ŋ ˧ . r aː ŋ ˥˩
กล้าย	k l aːj ˥˩
กล้าหาญ	k l aː ˥˩ . h aː n ˩˩˦
กล้ำกลืน	k l a m ˥˩ . k lɯː n ˧
กวด	k ua̯ t̚ ˨˩
กวน	k ua n
กวน	k ua̯ n ˧
กวน	k ua̯ n
กวม	k ua̯ m ˧
กวยจั๊บ	k ua̯j ˧ . t͡ɕ a p̚ ˦˥
กวยจี๊	k ua̯j ˧ . t͡ɕ iː ˦˥
กวัก	k w a k̚ ˨˩
กวาง	k w aː ŋ ˧
กวางตุ้ง	k w aː ŋ ˧ . t u ŋ ˥˩
กวางผา	k w aː ŋ ˧ . pʰ aː ˩˩˦
กวางมูส	k w aː ŋ ˧ . m uː t̚ ˥˩
กวาด	k w aː t̚ ˨˩
กวาดต้อน	k w aː t̚ ˨˩ . t ɔː n ˥˩
กวาดล้าง	k w aː t̚ ˨˩ . l aː ŋ ˦˥
กวี	k a ˨˩ . w iː ˧
กวีนิพนธ์	k a ˨˩ . w iː ˧ . n i ˦˥ . pʰ o n ˧
กว่า	k w aː ˨˩
กว้าง	k w aː ŋ ˥˩
กว้างใหญ่	k w aː ŋ ˥˩ . j aj ˨˩
กว้าน	k w aː n ˥˩
กษัตร	k a ˨˩ . s a t̚ ˨˩
กษัตร	k a ˨˩ . s a t̚ ˨˩ . t r a ˨˩ .
กษัตรา	k r a ˨˩ . s a t̚ ˨˩ . t r aː ˧
กษัตริย์	k a ˨˩ . s a t̚ ˨˩
กษัตรี	k a ˨˩ . s a t̚ ˨˩ . t r iː ˧
กษัตรีย์	k a ˨˩ . s a t̚ ˨˩ . t r iː ˧
กษาปณ์	k a ˨˩ . s aː p̚ ˨˩
กษีร	k a ˨˩ . s iː ˩˩˦ . r a ˦˥ .
กษีรสาคาร	k a ˨˩ . s iː ˩˩˦ . r a ˦˥ . s aː ˩˩˦ . kʰ aː n ˧
กษีระ	k a ˨˩ . s iː ˩˩˦ . r aʔ ˦˥
กษีรามพุ	k a ˨˩ . s iː ˩˩˦ . r aː m ˧ . pʰ u ʔ ˦˥
กษีรารณพ	k a ˨˩ . s iː ˩˩˦ . r aː ˧ . r a ˦˥ . n o p̚ ˦˥
กสิ	k a ˨˩ . s i ʔ ˨˩
กสิกร	k a ˨˩ . s i ˨˩ . k ɔː n ˧
กสิกรรม	k a ˨˩ . s i ˨˩ . k a m ˧
กอ	k ɔː ˧
กอก	k ɔ k
กอก	k ɔː k̚ ˨˩
กอง	k ɔː ŋ ˧
กองกำลัง	k ɔː ŋ ˧ . k a m ˧ . l a ŋ ˧
กองทัพ	k ɔː ŋ ˧ . tʰ a p̚ ˦˥
กองทัพบก	k ɔː ŋ ˧ . tʰ a p̚ ˦˥ . b o k̚ ˨˩
กองทัพมด	k ɔː ŋ ˧ . tʰ a p̚ ˦˥ . m o t̚ ˦˥
กองทัพเดินด้วยท้อง	k ɔː ŋ ˧ . tʰ a p̚ ˦˥ . d ɤː n ˧ . d ua̯j ˥˩ . tʰ ɔː ŋ ˦˥
กองทัพเรือ	k ɔː ŋ ˧ . tʰ a p̚ ˦˥ . rɯ a̯ ˧
กองทุน	k ɔː ŋ ˧ . tʰ u n ˧
กองบัญชาการ	k ɔː ŋ ˧ . b a n ˧ . t͡ɕʰ aː ˧ . k aː n ˧
กองพล	k ɔː ŋ ˧ . pʰ o n ˧
กองพัน	k ɔː ŋ ˧ . pʰ a n ˧
กองมรดก	k ɔː ŋ ˧ . m ɔː ˧ . r a ˦˥ . d o k̚ ˨˩
กองหนุน	k ɔː ŋ ˧ . n u n ˩˩˦
กองเรือ	k ɔː ŋ ˧ . rɯ a̯ ˧
กอด	k ɔː t̚ ˨˩
กอดเก้าอี้	k ɔː t̚ ˨˩ . k aw ˥˩ . ʔ iː ˥˩
กอบ	k ɔː p̚ ˨˩
กอปร	k ɔː p̚ ˨˩
กอริลลา	k ɔː ˧ . r i n ˧ . l aː ˥˩
กอริลลา	k ɔː ˧ . r i l ˧ . l aː ˥˩
กอลลัม	k ɔ n ˧ . l a m ˥˩
กอล์ฟ	k ɔː p̚ ˦˥
กอล์ฟ	k ɔː f ˦˥
กะ	k aʔ
กะ	k aʔ ˨˩
กะ	k aʔ
กะ	k aʔ
กะจั๊ว	k a ˨˩ . t͡ɕ ua̯ ˦˥
กะตือรือร้น	k a ˨˩ . t ɯː ˧ . rɯː ˧ . r o n ˦˥
กะตือรือล้น	k a ˨˩ . t ɯː ˧ . rɯː ˧ . l o n ˦˥
กะทะ	k a ˨˩ . tʰ aʔ ˦˥
กะทัดรัด	k a ˨˩ . tʰ a t̚ ˦˥ . r a t̚ ˦˥
กะทันหัน	k a ˨˩ . tʰ a n ˧ . h a n ˩˩˦
กะทิ	k a ˨˩ . tʰ i ʔ ˦˥
กะบัง	k a ˨˩ . b a ŋ ˧
กะบังลม	k a ˨˩ . b a ŋ ˧ . l o m ˧
กะปิ	k a ˨˩ . p i ʔ ˨˩
กะพริบ	k a ˨˩ . pʰ r i p̚ ˦˥
กะพรุน	k a ˨˩ . pʰ r u n ˧
กะรัง	k a ˨˩ . r a ŋ ˧
กะรุน	k a ˨˩ . r u n ˧
กะลอจี๊	k a ˨˩ . l ɔː ˧ . t͡ɕ iː ˦˥
กะละปังหา	k a ˨˩ . l a ˦˥ . p a ŋ ˧ . h aː ˩˩˦
กะละแม	k a ˨˩ . l a ˦˥ . m ɛː ˧
กะลา	k a ˨˩ . l aː ˧
กะลาธิปไตย	k a ˨˩ . l aː ˧ . tʰ i ˦˥ . p a ˨˩ . t aj ˧
กะลาสี	k a ˨˩ . l aː ˧ . s iː ˩˩˦
กะลาแลนด์	k a ˨˩ . l aː ˧ . l ɛː n ˧
กะลาโหม	k a ˨˩ . l aː ˧ . h oː m ˩˩˦
กะหรี่	k a ˨˩ . r iː ˨˩
กะหรี่ปั๊บ	k a ˨˩ . r iː ˨˩ . p a p̚ ˦˥
กะหล่ำ	k a ˨˩ . l a m ˨˩
กะหล่ำดาว	k a ˨˩ . l a m ˨˩ . d aːw ˧
กะหล่ำปลี	k a ˨˩ . l a m ˨˩ . p l iː ˧
กะเทย	k a ˨˩ . tʰ ɤːj ˧
กะเพรา	k a ˨˩ . pʰ r aw ˧
กะเรียน	k a ˨˩ . r ia̯ n ˧
กะเหรี่ยง	k a ˨˩ . r ia̯ ŋ ˨˩
กะเอว	k a ˨˩ . ʔ eːw ˧
กะโถน	k a ˨˩ . tʰ oː n ˩˩˦
กะโหลก	k a ˨˩ . l oː k̚ ˨˩
กะได	k a ˨˩ . d aj ˧
กัก	k a k
กัก	k a k̚ ˨˩
กัก	k a k
กักกัน	k a k̚ ˨˩ . k a n ˧
กักขฬะ	k a k̚ ˨˩ . kʰ a ˨˩ . l aʔ ˨˩
กักขัง	k a k̚ ˨˩ . kʰ a ŋ ˩˩˦
กังฉิน	k a ŋ ˧ . t͡ɕʰ i n ˩˩˦
กังฟู	k a ŋ ˧ . f uː ˧
กังวล	k a ŋ ˧ . w o n ˧
กังวาน	k a ŋ ˧ . w aː n ˧
กังหัน	k a ŋ ˧ . h a n ˩˩˦
กังหันน้ำ	k a ŋ ˧ . h a n ˩˩˦ . n aː m ˦˥
กังหันลม	k a ŋ ˧ . h a n ˩˩˦ . l o m ˧
กังหันไอน้ำ	k a ŋ ˧ . h a n ˩˩˦ . ʔ aj ˧ . n aː m ˦˥
กังไส	k a ŋ ˧ . s aj ˩˩˦
กัญชา	k a n ˧ . t͡ɕʰ aː ˧
กัณฑ์	k a n ˧
กัด	k a t
กัด	k a t̚ ˨˩
กัด	k a t
กัดกร่อน	k a t̚ ˨˩ . k r ɔ n ˨˩
กัน	k a n ˧
กันกระสุน	k a n ˧ . k r a ˨˩ . s u n ˩˩˦
กันชน	k a n ˧ . t͡ɕʰ o n ˧
กันดาร	k a n ˧ . d aː n ˧
กันดาร	k a n ˧ . d aː n ˧ .
กันดาร	k a n ˧ . d aː ˧ . r a ˦˥ .
กันดารวิถี	k a n ˧ . d aː ˧ . r a ˦˥ . w i ˦˥ . tʰ iː ˩˩˦
กันดารวิถี	k a n ˧ . d aː n ˧ . w i ˦˥ . tʰ iː ˩˩˦
กันดาล	k a n ˧ . d aː n ˧
กันตรึม	k a n ˧ . t rɯ m ˧
กันนฑะ	k a n ˧ . n a ˦˥ . tʰ aʔ ˦˥
กันยา	k a n ˧ . j aː ˧
กันยายน	k a n ˧ . j aː ˧ . j o n ˧
กันย์	k a n ˧
กันสาด	k a n ˧ . s aː t̚ ˨˩
กันและกัน	k a n ˧ . l ɛʔ ˦˥ . k a n ˧
กับ	k a p̚ ˨˩
กับข้าว	k a p̚ ˨˩ . kʰ aːw ˥˩
กับดัก	k a p̚ ˨˩ . d a k̚ ˨˩
กับระเบิด	k a p̚ ˨˩ . r a ˦˥ . b ɤː t̚ ˨˩
กับแกล้ม	k a p̚ ˨˩ . k l ɛː m ˥˩
กัมพูชา	k a m ˧ . pʰ uː ˧ . t͡ɕʰ aː ˧
กัมพูชาธิบดี	k a m ˧ . pʰ uː ˧ . t͡ɕʰ aː ˧ . tʰ i ˦˥ . b ɔː ˧ . d iː ˧
กัมพูชาธิบดี	k a m ˧ . pʰ uː ˧ . t͡ɕʰ aː ˧ . tʰ i p̚ ˦˥ . b ɔː ˧ . d iː ˧
กัลบก	k a n ˧ . l a ˦˥ . b o k̚ ˨˩
กัลปังหา	k a n ˧ . l a ˦˥ . p a ŋ ˧ . h aː ˩˩˦
กัลปาวสาน	k a n ˧ . l a ˦˥ . p aː ˧ . w a ˦˥ . s aː n ˩˩˦
กัลยาณี	k a n ˧ . l a ˦˥ . j aː ˧ . n iː ˧
กัวลาลัมเปอร์	k ua̯ ˧ . l aː ˧ . l a m ˧ . p ɤː ˧
กัวเตมาลา	k ua̯ ˧ . t eː ˧ . m aː ˧ . l aː ˧
กัศมีร์	k a t̚ ˨˩ . s a ˨˩ . m iː ˩˩˦
กัสสป	k a t̚ ˨˩ . s a ˨˩ . p aʔ ˨˩
กัสสปะ	k a t̚ ˨˩ . s a ˨˩ . p aʔ ˨˩
กั่น	k a n ˨˩
กั้ง	k a ŋ ˥˩
กั้น	k a n ˥˩
กา	k aː ˧
กา	k a
กาก	k aː k̚ ˨˩
กาก	k aː ˧ . k a ˨˩ .
กากกะรุน	k aː k̚ ˨˩ . k a ˨˩ . r u n ˧
กากน้ำตาล	k aː k̚ ˨˩ . n aː m ˦˥ . t aː n ˧
กากบาท	k aː ˧ . k a ˨˩ . b aː t̚ ˨˩
กากรุน	k aː k̚ ˨˩ . r u n ˧
กากี	k aː ˧ . k iː ˧
กากี	k a k i
กากี่นั้ง	k aː ˧ . k iː ˨˩ . n a ŋ ˦˥
กากเพชร	k aː k̚ ˨˩ . pʰ e t̚ ˦˥
กาง	k aː ŋ ˧
กางเกง	k aː ŋ ˧ . k eː ŋ ˧
กางเกงขาสั้น	k aː ŋ ˧ . k eː ŋ ˧ . kʰ aː ˩˩˦ . s a n ˥˩
กางเกงใน	k aː ŋ ˧ . k eː ŋ ˧ . n aj ˧
กางเขน	k aː ŋ ˧ . kʰ eː n ˩˩˦
กาชาด	k aː ˧ . t͡ɕʰ aː t̚ ˥˩
กาญจน	k aː n ˧ . t͡ɕ a ˨˩ . n a ˦˥ .
กาญจนบุรี	k aː n ˧ . t͡ɕ a ˨˩ . n a ˦˥ . b u ˨˩ . r iː ˧
กาญจนบุรี	k aː n ˧ . b u ˨˩ . r iː ˧
กาญจนา	k aː n ˧ . t͡ɕ a ˨˩ . n aː ˧ .
กาญจนาภิเษก	k aː n ˧ . t͡ɕ a ˨˩ . n aː ˧ . pʰ i ˦˥ . s eː k̚ ˨˩
กาฐมาณฑุ	k aː t̚ ˨˩ . m aː n ˧ . d u ʔ ˨˩
กาด	k aː t̚ ˨˩
กาตาร์	k aː ˧ . t aː ˥˩
กาตาลุญญา	k aː ˧ . t aː ˧ . l u n ˧ . j aː ˥˩
กานต์	k aː n ˧
กานท์	k aː n ˧
กานพลู	k aː n ˧ . pʰ l uː ˧
กานา	k aː ˧ . n aː ˥˩
กาบ	k aː p̚ ˨˩
กาบหอยแครง	k aː p̚ ˨˩ . h ɔj ˩˩˦ . kʰ r ɛː ŋ ˧
กาบอง	k aː ˧ . b ɔ ŋ ˧
กาบูเวร์ดี	k aː ˧ . b uː ˧ . w eː ˧ . d iː ˧
กาฝาก	k aː ˧ . f aː k̚ ˨˩
กาพย์	k aː p̚ ˨˩
กาม	k aː m ˧
กามโรค	k aː m ˧ . m a ˦˥ . r oː k̚ ˥˩
กาย	k aːj ˧
กาย	k aːj ˧ . j a ˦˥ .
กายกรรม	k aːj ˧ . j a ˦˥ . k a m ˧
กายวิภาคศาสตร์	k aːj ˧ . j a ˦˥ . w i ˦˥ . pʰ aː k̚ ˥˩ . kʰ a ˦˥ . s aː t̚ ˨˩
กายวิภาคศาสตร์	k aːj ˧ . w i ˦˥ . pʰ aː k̚ ˥˩ . kʰ a ˦˥ . s aː t̚ ˨˩
กายอานา	k aːj ˧ . ʔ aː ˧ . n aː ˥˩
การ	k aː n ˧
การก	k aː ˧ . r o k̚ ˦˥
การกด	k aː n ˧ . k o t̚ ˨˩
การกบฏ	k aː n ˧ . k a ˨˩ . b o t̚ ˨˩
การกรรโชก	k aː n ˧ . k a n ˧ . t͡ɕʰ oː k̚ ˥˩
การกรอก	k aː n ˧ . k r ɔː k̚ ˨˩
การกรอง	k aː n ˧ . k r ɔː ŋ ˧
การกระจัด	k aː n ˧ . k r a ˨˩ . t͡ɕ a t̚ ˨˩
การกระทำ	k aː n ˧ . k r a ˨˩ . tʰ a m ˧
การกระพริบ	k aː n ˧ . k r a ˨˩ . pʰ r i p̚ ˦˥
การกระโชก	k aː n ˧ . k r a ˨˩ . t͡ɕʰ oː k̚ ˥˩
การกราบ	k aː n ˧ . k r aː p̚ ˨˩
การกลัวดอกพิกุลจะร่วง	k aː n ˧ . k l ua̯ ˧ . d ɔː k̚ ˨˩ . pʰ i ˦˥ . k u n ˧ . t͡ɕ a ˨˩ . r ua̯ ŋ ˥˩
การกลายพันธุ์	k aː n ˧ . k l aːj ˧ . pʰ a n ˧
การกลืน	k aː n ˧ . k lɯː n ˧
การกอด	k aː n ˧ . k ɔː t̚ ˨˩
การกะ	k aː n ˧ . k aʔ ˨˩
การกะพริบ	k aː n ˧ . k a ˨˩ . pʰ r i p̚ ˦˥
การกักกัน	k aː n ˧ . k a k̚ ˨˩ . k a n ˧
การกัด	k aː n ˧ . k a t̚ ˨˩
การกัดกร่อน	k aː n ˧ . k a t̚ ˨˩ . k r ɔ n ˨˩
การกำกับ	k aː n ˧ . k a m ˧ . k a p̚ ˨˩
การกำราบ	k aː n ˧ . k a m ˧ . r aː p̚ ˨˩
การกำหนด	k aː n ˧ . k a m ˧ . n o t̚ ˨˩
การกิน	k aː n ˧ . k i n ˧
การกินเด็ก	k aː n ˧ . k i n ˧ . d e k̚ ˨˩
การกินใจ	k aː n ˧ . k i n ˧ . t͡ɕ aj ˧
การกีดขวาง	k aː n ˧ . k iː t̚ ˨˩ . kʰ w aː ŋ ˩˩˦
การก่อการร้าย	k aː n ˧ . k ɔː ˨˩ . k aː n ˧ . r aːj ˦˥
การก่อสร้าง	k aː n ˧ . k ɔː ˨˩ . s aː ŋ ˥˩
การขอทาน	k aː n ˧ . kʰ ɔː ˩˩˦ . tʰ aː n ˧
การขัดกันด้วยอาวุธ	k aː n ˧ . kʰ a t̚ ˨˩ . k a n ˧ . d ua̯j ˥˩ . ʔ aː ˧ . w u t̚ ˦˥
การขัดกันแห่งผลประโยชน์	k aː n ˧ . kʰ a t̚ ˨˩ . k a n ˧ . h ɛ ŋ ˨˩ . pʰ o n ˩˩˦ . p r a ˨˩ . j oː t̚ ˨˩
การขัดขวาง	k aː n ˧ . kʰ a t̚ ˨˩ . kʰ w aː ŋ ˩˩˦
การขัดแย้ง	k aː n ˧ . kʰ a t̚ ˨˩ . j ɛː ŋ ˦˥
การขัน	k aː n ˧ . kʰ a n ˩˩˦
การขาย	k aː n ˧ . kʰ aːj ˩˩˦
การขำ	k aː n ˧ . kʰ a m ˩˩˦
การขี้	k aː n ˧ . kʰ iː ˥˩
การขุด	k aː n ˧ . kʰ u t̚ ˨˩
การขโมย	k aː n ˧ . kʰ a ˨˩ . m oːj ˧
การข่มขืน	k aː n ˧ . kʰ o m ˨˩ . kʰ ɯː n ˩˩˦
การข่มขืนกระทำชำเรา	k aː n ˧ . t͡ɕʰ o m ˥˩ . kʰ ɯː n ˩˩˦ . k r a ˨˩ . tʰ a m ˧ . t͡ɕʰ a m ˧ . r aw ˧
การคน	k aː n ˧ . kʰ o n ˧
การครอบครอง	k aː n ˧ . kʰ r ɔː p̚ ˥˩ . kʰ r ɔː ŋ ˧
การคร่า	k aː n ˧ . kʰ r aː ˥˩
การคลาน	k aː n ˧ . kʰ l aː n ˧
การควง	k aː n ˧ . kʰ ua̯ ŋ ˧
การควบคุม	k aː n ˧ . kʰ ua̯ p̚ ˥˩ . kʰ u m ˧
การควบแน่น	k aː n ˧ . kʰ ua̯ p̚ ˥˩ . n ɛ n ˥˩
การควาน	k aː n ˧ . kʰ w aː n ˧
การคว่ำบาตร	k aː n ˧ . kʰ w a m ˥˩ . b aː t̚ ˨˩
การคอย	k aː n ˧ . kʰ ɔːj ˧
การคอร์รัปชัน	k aː n ˧ . kʰ ɔː ˧ . r a p̚ ˦˥ . t͡ɕʰ a n ˥˩
การคัดเลือกโดยธรรมชาติ	k aː n ˧ . kʰ a t̚ ˦˥ . lɯ a̯ k̚ ˥˩ . d oːj ˧ . tʰ a m ˧ . m a ˦˥ . t͡ɕʰ aː t̚ ˥˩
การคำนวณ	k aː n ˧ . kʰ a m ˧ . n ua̯ n ˧
การคืน	k aː n ˧ . kʰ ɯː n ˧
การคูณ	k aː n ˧ . kʰ uː n ˧
การค้น	k aː n ˧ . kʰ o n ˦˥
การค้า	k aː n ˧ . kʰ aː ˦˥
การค้าประเวณี	k aː n ˧ . kʰ aː ˦˥ . p r a ˨˩ . w eː ˧ . n iː ˧
